Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
52m8IrzripYje6bVxUILQU,2ye2Wgw4gimLv2eAKyk1NB,Hit The Lights (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,255866,39,spotify:user:evan4162007,2022-09-22T23:42:30Z,"hard rock,metal,old school thrash,rock,thrash metal",0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.224,0.138,0.287,160.687,4
0adbIekxPM5cWQ1cwLwAEF,2ye2Wgw4gimLv2eAKyk1NB,The Four Horsemen (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,432546,44,spotify:user:evan4162007,2022-09-22T23:42:34Z,"hard rock,metal,old school thrash,rock,thrash metal",0.222,0.938,0,-6.91,1,0.375,0.00171,0.0845,0.108,0.329,203.098,4
5iLhIpIgGZxI7kjgj9807I,2ye2Wgw4gimLv2eAKyk1NB,Motorbreath (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,187840,38,spotify:user:evan4162007,2022-09-22T23:42:38Z,"hard rock,metal,old school thrash,rock,thrash metal",0.289,0.938,1,-6.083,1,0.163,0.000116,0.0615,0.106,0.349,173.882,4
5Kb48LGt4hW7bbpRWmYmUI,2ye2Wgw4gimLv2eAKyk1NB,Jump In The Fire (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,281293,38,spotify:user:evan4162007,2022-09-22T23:42:42Z,"hard rock,metal,old school thrash,rock,thrash metal",0.29,0.911,5,-5.667,0,0.0975,0.00617,0.0108,0.331,0.658,178.636,4
1kjegEojOb6ciCGuj0tcLW,2ye2Wgw4gimLv2eAKyk1NB,(Anesthesia)--Pulling Teeth (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,254560,34,spotify:user:evan4162007,2022-09-22T23:42:47Z,"hard rock,metal,old school thrash,rock,thrash metal",0.224,0.886,7,-7.619,1,0.0772,0.000626,0.834,0.63,0.132,99.286,4
0c7TUi67lKsso6WAKpOVzu,2ye2Wgw4gimLv2eAKyk1NB,Whiplash (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,248546,41,spotify:user:evan4162007,2022-09-22T23:42:58Z,"hard rock,metal,old school thrash,rock,thrash metal",0.386,0.911,4,-6.474,0,0.0956,0.000608,0.443,0.135,0.188,158.045,4
4VQudlmWuKvvo1vj2vDUHW,2ye2Wgw4gimLv2eAKyk1NB,Phantom Lord (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,301293,33,spotify:user:evan4162007,2022-09-22T23:43:03Z,"hard rock,metal,old school thrash,rock,thrash metal",0.212,0.973,2,-5.307,1,0.322,0.000842,0.0213,0.0921,0.112,159.381,4
1j90Mz6iIuuK4uiqXYVcQf,2ye2Wgw4gimLv2eAKyk1NB,No Remorse (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,386560,36,spotify:user:evan4162007,2022-09-22T23:43:12Z,"hard rock,metal,old school thrash,rock,thrash metal",0.296,0.915,9,-5.979,1,0.163,0.000297,0.346,0.362,0.245,96.715,4
6vVRtEW5T51Zd8qnyrshR1,2ye2Wgw4gimLv2eAKyk1NB,Seek & Destroy (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,414720,48,spotify:user:evan4162007,2022-09-22T23:43:17Z,"hard rock,metal,old school thrash,rock,thrash metal",0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,4
6yPJaDkXDkFU9YSzWl8wuD,2ye2Wgw4gimLv2eAKyk1NB,Metal Militia (Remastered),Kill 'Em All (Deluxe Remaster),Metallica,1983-07-25,311466,35,spotify:user:evan4162007,2022-09-22T23:43:22Z,"hard rock,metal,old school thrash,rock,thrash metal",0.166,0.956,9,-5.307,1,0.145,8.08e-05,0.00515,0.118,0.238,176.217,4
7kb50FnMmXWhzCt5dHy3Ud,1Yox196W7bzVNZI7RBaPnf,Wake Up Dead - Remastered 2011,Peace Sells...But Who's Buying (Deluxe Edition - Remastered),Megadeth,1986,220000,41,spotify:user:eroncobaj,2022-09-22T23:43:59Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.216,0.988,11,-3.878,0,0.215,0.000195,0.774,0.162,0.0904,162.997,4
3QLwYL9Qwu8zlvuhR1HjMH,1Yox196W7bzVNZI7RBaPnf,The Conjuring - Remastered 2011,Peace Sells...But Who's Buying (Deluxe Edition - Remastered),Megadeth,1986,304386,38,spotify:user:eroncobaj,2022-09-22T23:43:59Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.262,0.99,11,-3.662,1,0.251,0.00137,0.211,0.109,0.138,159.417,4
3Uu7b1wEQ4glnD0ckUAmLT,1Yox196W7bzVNZI7RBaPnf,Good Mourning / Black Friday - Remastered,Peace Sells...But Who's Buying (Deluxe Edition - Remastered),Megadeth,1986,401133,37,spotify:user:eroncobaj,2022-09-22T23:43:59Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.166,0.964,11,-3.819,0,0.37,0.000466,0.694,0.104,0.15,177.305,4
7hriWWyB26C1mgdnn6pbgm,1Yox196W7bzVNZI7RBaPnf,Into The Lungs Of Hell - Remastered 2004,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,202866,39,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.357,0.983,2,-4.07,1,0.081,1.12e-05,0.779,0.231,0.146,89.134,4
2TLNPA3qCpcVor2cuMZ3RA,1Yox196W7bzVNZI7RBaPnf,Set The World Afire - Remastered 2004,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,348466,43,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.241,0.976,9,-4.103,1,0.203,0.0007,0.457,0.377,0.374,166.249,4
74EF3QE9twDF2LRByd2ATx,1Yox196W7bzVNZI7RBaPnf,Anarchy In The U.K. - Remastered 2004,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,181093,41,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.454,0.96,5,-4.426,1,0.0432,8.94e-05,0.00953,0.403,0.585,80.266,4
0ukxQvqe4LGdb1XRbCKw2E,1Yox196W7bzVNZI7RBaPnf,Mary Jane - Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,264933,40,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.424,0.963,0,-4.647,1,0.0833,5.12e-05,0.0603,0.394,0.605,113.143,4
5sDxl8AIyhzuAAH12XPoZT,1Yox196W7bzVNZI7RBaPnf,502 - Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,209040,39,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.285,0.986,11,-4.155,0,0.26,0.000331,0.335,0.204,0.204,158.83,4
5LO0sJCkNMZYLYeGOvblLu,1Yox196W7bzVNZI7RBaPnf,In My Darkest Hour - Remastered 2004,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,386600,57,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.322,0.978,9,-5.446,1,0.131,8.66e-05,0.266,0.136,0.271,112.878,4
5JFaPs5z9eQgj9zqQB8wGQ,1Yox196W7bzVNZI7RBaPnf,Liar - Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,200800,41,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.518,0.995,11,-4.223,0,0.135,0.00156,0.00866,0.477,0.194,102.44,4
3DCrXcdOW9iWUPtcEFH2er,1Yox196W7bzVNZI7RBaPnf,Hook In Mouth - Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,288933,42,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.468,0.981,11,-4.802,0,0.112,0.000612,0.0773,0.131,0.618,150.965,4
0k5uifx1pP5gUhVM7sXAA0,1Yox196W7bzVNZI7RBaPnf,Into The Lungs Of Hell - Paul Lani Mix / Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,211493,29,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.234,0.982,4,-5.136,0,0.0977,1.34e-05,0.867,0.212,0.0495,88.906,3
1XLwQLfLT2yrj3Tf3UxqIV,1Yox196W7bzVNZI7RBaPnf,Set The World Afire - Paul Lani Mix / Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,352600,28,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.229,0.979,9,-5.369,1,0.197,0.000478,0.435,0.27,0.186,82.799,4
6H3tNuBIsTdd7SUjkLYoYv,1Yox196W7bzVNZI7RBaPnf,Mary Jane - Paul Lani Mix / Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,248306,27,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.429,0.959,2,-4.789,0,0.12,3.09e-05,0.365,0.342,0.364,113.361,4
5eNJ7UQkzV2hYtdmU2eimn,1Yox196W7bzVNZI7RBaPnf,In My Darkest Hour - Paul Lani Mix / Remastered,"So Far, So Good...So What! (Expanded Edition - Remastered)",Megadeth,1988-01-26,371293,31,spotify:user:eroncobaj,2022-09-22T23:44:11Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.321,0.974,9,-5.203,1,0.1,0.000149,0.0389,0.117,0.293,112.962,4
5LyRtsQLhcXmy50VXhQXXS,1Yox196W7bzVNZI7RBaPnf,Holy Wars...The Punishment Due - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,392600,71,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,4
6b6uLZsoGhObYexIxnRbIb,1Yox196W7bzVNZI7RBaPnf,Hangar 18 - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,311200,63,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,4
1XFSSbQ9fApWNXZMAKllb6,1Yox196W7bzVNZI7RBaPnf,Take No Prisoners - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,207066,58,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.308,0.97,7,-4.389,1,0.11,0.000164,0.0139,0.45,0.385,157.046,4
3tISv448Ikxvpq2ZrFyGG2,1Yox196W7bzVNZI7RBaPnf,Five Magics - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,339693,52,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.26,0.964,9,-4.639,0,0.134,0.000287,0.0595,0.272,0.198,175.207,4
6HqnBoikcyjy7I1kbrfhlr,1Yox196W7bzVNZI7RBaPnf,Poison Was The Cure - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,176800,48,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.278,0.875,9,-6.695,1,0.0494,0.000147,0.769,0.124,0.405,161.041,4
1Bi6Me45Xiqy4kYUGGwBTv,1Yox196W7bzVNZI7RBaPnf,Lucretia - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,236000,50,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.393,0.948,11,-3.955,0,0.0962,0.000696,0.266,0.156,0.407,97.846,4
4E5xVW505akJX0wcKj8Mpd,1Yox196W7bzVNZI7RBaPnf,Tornado Of Souls - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,319266,68,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4
4NwFxag85AYdCel47a3Yhi,1Yox196W7bzVNZI7RBaPnf,Dawn Patrol - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,111800,46,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.669,0.709,4,-6.574,1,0.0315,0.0212,0.0928,0.237,0.604,75.11,4
0803SWqmIJGvZ15B8zsewn,1Yox196W7bzVNZI7RBaPnf,Rust In Peace...Polaris - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,344066,53,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.259,0.965,7,-4.335,1,0.16,0.000612,3.35e-05,0.0787,0.392,168.641,4
6bz32FHJGzO5SFYDnLBmG7,1Yox196W7bzVNZI7RBaPnf,My Creation - 2004 Remix,Rust In Peace (2004 Remix / Expanded Edition),Megadeth,1990-10-04,96666,42,spotify:user:eroncobaj,2022-09-22T23:44:27Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.461,0.952,11,-4.428,1,0.103,7.33e-05,0.589,0.31,0.409,160.293,3
0WSRrGVg1gO33MKIBPgBV2,2ye2Wgw4gimLv2eAKyk1NB,Fight Fire With Fire (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,284506,55,spotify:user:evan4162007,2022-09-22T23:44:54Z,"hard rock,metal,old school thrash,rock,thrash metal",0.28,0.986,0,-7.012,1,0.115,3.73e-05,0.688,0.071,0.16,91.025,4
36DLF96pjKydN0MZtsahQz,2ye2Wgw4gimLv2eAKyk1NB,Ride The Lightning (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,396986,61,spotify:user:evan4162007,2022-09-22T23:44:57Z,"hard rock,metal,old school thrash,rock,thrash metal",0.265,0.973,9,-6.129,1,0.173,5.15e-05,0.0942,0.205,0.27,148.506,4
51YZAJhOwIC5Gg3jMbAmhZ,2ye2Wgw4gimLv2eAKyk1NB,For Whom The Bell Tolls (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,309973,73,spotify:user:evan4162007,2022-09-22T23:45:02Z,"hard rock,metal,old school thrash,rock,thrash metal",0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,4
7EFho37SrizYaQ2NVxLejd,1Yox196W7bzVNZI7RBaPnf,Skin O' My Teeth - 2004 Remastered,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,195826,53,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.55,0.943,7,-6.242,1,0.06,2.54e-05,0.00781,0.0728,0.596,98.585,4
51TG9W3y9qyO8BY5RXKgnZ,1Yox196W7bzVNZI7RBaPnf,Symphony Of Destruction,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,246733,71,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4
1BbocHcTYAu0wCS4NqgRsI,1Yox196W7bzVNZI7RBaPnf,Architecture Of Aggression,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,219800,50,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.537,0.97,11,-6.996,0,0.0585,0.000237,0.679,0.165,0.502,95.337,4
4goJhfQRbNfYybpYf9xmbL,1Yox196W7bzVNZI7RBaPnf,Foreclosure Of A Dream - 2004 Remastered,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,262426,50,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.396,0.903,0,-4.796,1,0.0389,0.00159,0.0176,0.0999,0.294,136.751,4
6i7IXg8j7ZngiEOgBYjkhw,1Yox196W7bzVNZI7RBaPnf,Sweating Bullets - Remastered 2004,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,327040,65,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.325,0.856,4,-6.547,0,0.188,0.000319,0.00708,0.257,0.652,69.955,3
0Ad43GBuMZqdInDrwp2HHL,1Yox196W7bzVNZI7RBaPnf,This Was My Life,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,223400,47,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.567,0.891,4,-5.0,0,0.0319,8.53e-05,0.482,0.148,0.698,134.933,4
1Mt6BsusgJJln2FMyGFLg1,1Yox196W7bzVNZI7RBaPnf,Countdown To Extinction,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,259226,53,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.48,0.859,9,-6.058,0,0.0409,0.000103,0.347,0.0697,0.311,128.964,4
0rzFlOXHVVmL8CvXPL0Fb3,1Yox196W7bzVNZI7RBaPnf,High Speed Dirt,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,261040,46,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.452,0.954,7,-4.994,1,0.0943,6.07e-05,0.333,0.0986,0.632,185.32,4
6HyVffzF6uXt9NHMgEkQpJ,1Yox196W7bzVNZI7RBaPnf,Psychotron,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,281893,44,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.61,0.951,0,-5.557,1,0.0519,0.000261,0.0744,0.664,0.683,128.536,4
3hUTwUiS7H79Po2hnErd8H,1Yox196W7bzVNZI7RBaPnf,Captive Honour,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,254773,43,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.293,0.95,4,-4.899,0,0.122,0.000155,0.0271,0.488,0.331,182.532,4
2Fkgr7LZTAjakkceB7PwN5,1Yox196W7bzVNZI7RBaPnf,Ashes In Your Mouth - 2004 Remastered,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,374826,44,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.361,0.969,4,-5.133,0,0.0828,4.03e-05,0.629,0.13,0.49,144.875,4
4QDs1TlwodH0N0IzCP6prB,1Yox196W7bzVNZI7RBaPnf,Crown Of Worms - 2004 Remaster,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,1992-07-14,197906,40,spotify:user:eroncobaj,2022-09-22T23:45:02Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.482,0.904,1,-7.691,1,0.0736,8.71e-06,0.766,0.0448,0.525,138.899,4
0dqGfCMAGyDgpUAgLNOjWd,2ye2Wgw4gimLv2eAKyk1NB,Fade To Black (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,417226,66,spotify:user:evan4162007,2022-09-22T23:45:06Z,"hard rock,metal,old school thrash,rock,thrash metal",0.256,0.929,7,-6.667,1,0.113,0.00311,0.201,0.11,0.278,113.47,4
3lVAAVOkfNyCii1aLgH3JX,2ye2Wgw4gimLv2eAKyk1NB,Trapped Under Ice (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,244066,52,spotify:user:evan4162007,2022-09-22T23:45:10Z,"hard rock,metal,old school thrash,rock,thrash metal",0.242,0.989,9,-5.298,1,0.204,8.16e-05,0.0531,0.0528,0.054,162.98,4
4SlFMlB9eD0Y48RXVp1ixR,2ye2Wgw4gimLv2eAKyk1NB,Escape (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,263866,47,spotify:user:evan4162007,2022-09-22T23:45:14Z,"hard rock,metal,old school thrash,rock,thrash metal",0.267,0.937,9,-5.841,1,0.101,0.00134,0.471,0.175,0.526,144.126,4
4q9QVIaLqjbcoqeCfM2zan,2ye2Wgw4gimLv2eAKyk1NB,Creeping Death (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,395706,61,spotify:user:evan4162007,2022-09-22T23:45:18Z,"hard rock,metal,old school thrash,rock,thrash metal",0.31,0.977,6,-5.478,0,0.164,0.000219,0.273,0.0785,0.179,100.626,4
1E2AfYuobMm18cKEoQaRob,2ye2Wgw4gimLv2eAKyk1NB,The Call Of Ktulu (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,533493,50,spotify:user:evan4162007,2022-09-22T23:45:25Z,"hard rock,metal,old school thrash,rock,thrash metal",0.301,0.935,9,-7.584,0,0.1,0.0221,0.854,0.215,0.145,139.239,4
4PVipA5hOmX3Su0pQJNt7Y,2ye2Wgw4gimLv2eAKyk1NB,Am I Evil? (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,470133,48,spotify:user:evan4162007,2022-09-22T23:45:46Z,"hard rock,metal,old school thrash,rock,thrash metal",0.295,0.926,4,-5.703,1,0.0851,0.000301,0.375,0.0522,0.52,78.711,4
3EcGFrVhz4gco6laJDZ7WU,2ye2Wgw4gimLv2eAKyk1NB,Blitzkrieg (Remastered),Ride The Lightning (Deluxe Remaster),Metallica,1984-07-27,216800,45,spotify:user:evan4162007,2022-09-22T23:45:50Z,"hard rock,metal,old school thrash,rock,thrash metal",0.485,0.972,4,-6.047,0,0.0591,0.000154,0.443,0.0899,0.606,98.983,4
03Yv8adIIOsRACDHLUYS9l,1Yox196W7bzVNZI7RBaPnf,Train Of Consequences - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,1994-10-28,211226,53,spotify:user:eroncobaj,2022-09-22T23:46:16Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.555,0.946,8,-3.922,1,0.158,0.000116,0.00119,0.0477,0.568,114.755,4
6olS0TmHmsGr0hXtcBsiVM,1Yox196W7bzVNZI7RBaPnf,A Tout Le Monde - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,1994-10-28,262133,70,spotify:user:eroncobaj,2022-09-22T23:46:22Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,4
1Bw7kDeY4ZPfUo5UY18tOO,1Yox196W7bzVNZI7RBaPnf,Reckoning Day - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,1994-10-28,274533,50,spotify:user:eroncobaj,2022-09-22T23:46:25Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.567,0.94,8,-5.364,0,0.0716,3.82e-05,0.0888,0.15,0.431,120.321,4
491FFHeud9a0KXZ66QunVn,1Yox196W7bzVNZI7RBaPnf,Youthanasia - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,1994-10-28,247906,45,spotify:user:eroncobaj,2022-09-22T23:46:34Z,"alternative metal,hard rock,melodic thrash,metal,nu metal,old school thrash,rock,speed metal,thrash metal",0.495,0.836,8,-4.813,1,0.0458,0.000161,0.000164,0.259,0.534,134.173,4
7wz8LNfmGZ3C0PwKW9LdDg,2ye2Wgw4gimLv2eAKyk1NB,Battery (Remastered),Master of Puppets (Remastered Deluxe Box Set),Metallica,1986-03-03,312360,62,spotify:user:evan4162007,2022-09-22T23:47:00Z,"hard rock,metal,old school thrash,rock,thrash metal",0.48,0.923,11,-8.793,0,0.0682,0.000211,0.531,0.106,0.44,96.535,4
54bm2e3tk8cliUz3VSdCPZ,2ye2Wgw4gimLv2eAKyk1NB,Master of Puppets (Remastered),Master of Puppets (Remastered Deluxe Box Set),Metallica,1986-03-03,515386,74,spotify:user:evan4162007,2022-09-22T23:47:03Z,"hard rock,metal,old school thrash,rock,thrash metal",0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,4
0Zo0GJhGcT2qKFb5NxY3Vf,2ye2Wgw4gimLv2eAKyk1NB,The Thing That Should Not Be (Remastered),Master of Puppets (Remastered Deluxe Box Set),Metallica,1986-03-03,396106,54,spotify:user:evan4162007,2022-09-22T23:47:07Z,"hard rock,metal,old school thrash,rock,thrash metal",0.679,0.716,9,-10.14,1,0.0313,0.000108,0.349,0.126,0.485,111.827,4
7LHZ7HA45ezKcdN8sBrBuS,2ye2Wgw4gimLv2eAKyk1NB,Welcome Home (Sanitarium) (Remastered),Master of Puppets (Remastered Deluxe Box Set),Metallica,1986-03-03,387146,60,spotify:user:evan4162007,2022-09-22T23:47:12Z,"hard rock,metal,old school thrash,rock,thrash metal",0.309,0.767,0,-9.676,1,0.033,0.000305,0.151,0.0967,0.413,97.944,4
