Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
65OVbaJR5O1RmwOQx0875b,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK",Wants and Needs (feat. Lil Baby),Scary Hours 2,"Drake,Lil Baby",2021-03-05,192956,83,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:57:14Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,trap",0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,4
68Dni7IE4VyPkTOH9mRWHr,6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,2014 Forest Hills Drive,J. Cole,2014-12-09,292799,90,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:57:22Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,4
1xzBco0xcoJEDXktl7Jxrr,2RDOrhPqAM4jzTRCEb19qX,Mo Bamba,MUDBOY,Sheck Wes,2018-10-05,183906,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:57:31Z,"pop rap,rap,trap",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
5gZYpjakt37G3c58FKcQwJ,"6Xgp2XMz1fhVYe7i6yNAax,699OTQXzgjhIYAHMy9RyPD",Miss The Rage (feat. Playboi Carti),Trip At Knight (Complete Edition),"Trippie Redd,Playboi Carti",2021-08-21,236883,65,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:57:47Z,"melodic rap,rap,trap,atl hip hop,plugg,pluggnb,rage rap",0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,4
0fv2KH6hac06J86hBUTcSf,4V8LLVI7PbaPR0K2TGSxFF,NEW MAGIC WAND,IGOR,"Tyler, The Creator",2019-05-17,195320,82,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:58:22Z,"hip hop,rap",0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,4
5m0yZ33oOy0yYBtdTXuxQe,5f7VJjfbwm532GiveGC0ZK,Low Down,My Turn (Deluxe),Lil Baby,2020-05-01,144651,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:58:35Z,"atl hip hop,atl trap,rap,trap",0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.958,4
6V7g6qM8wheMivMWrzbPTM,2HUwZ0kumzCSlhFcjFZfpp,Leave Me Alone,LOVE FOR GUALA,Flipp Dinero,2019-11-22,195637,72,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:58:54Z,"melodic rap,trap",0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,4
7rvyVWja33WG9R97oeJAjx,0HkcYmcjrBR3SCw9Ld5VZk,Envy Me,Wildboy,Calboy,2019-05-31,120133,70,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:58:59Z,"chicago rap,melodic rap",0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,4
2JvzF1RMd7lE3KmFlsyZD8,6l3HvQ5sa6mXTsMTB19rO5,MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,84,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:59:04Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,4
2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:59:11Z,"hip hop,north carolina hip hop,pop rap,rap,trap",0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,4
7oLKoGzQVwjZ91AzCn560T,3FBEsNyIwRnOHOf1Rv3SLa,PAINTING PICTURES,5LBS OF PRESSURE,Superstar Pride,2022-10-20,122070,59,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T01:59:49Z,southern hip hop,0.956,0.515,11,-9.962,0,0.337,0.305,0.0,0.156,0.69,119.937,4
4ea9w8c4ROqiZpJVhfBA3m,"50co4Is1HCEo8bhOyUWKpn,0Y5tJX1MQlPlqiwlOH1tJY,2hlmm7s2ICUX0LVIhVFlZQ",Hot (Remix) [feat. Gunna and Travis Scott],So Much Fun (Deluxe),"Young Thug,Travis Scott,Gunna",2019-12-20,279906,76,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:00:27Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,hip hop,slap house",0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,4
0uxSUdBrJy9Un0EYoBowng,4O15NlyKLIASxsJ0PrXPfz,20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,220586,84,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:00:33Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,4
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu",THE SCOTTS,THE SCOTTS,"THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,77,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:00:42Z,"viral rap,hip hop,rap,slap house,ohio hip hop,pop rap",0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4
57FNYz14MjKVoRTbxtv4A1,"6MPCFvOQv5cIGfw3jODMF0,4Gso3d4CscCijv0lmajZWs,757aE44tKEUQEqRuT6GnEB",Lemonade - Remix,B4 The Storm (Complete Edition),"Internet Money,Don Toliver,Roddy Ricch",2020-10-23,181495,45,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:00:58Z,"pop rap,rap,trap,melodic rap",0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,4
2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,85,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:01:17Z,"hip hop,rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4
1fewSx2d5KIZ04wsooEBOz,"0iEtIxbK0KxaSlF7G42ZOp,2hlmm7s2ICUX0LVIhVFlZQ",Space Cadet (feat. Gunna),NOT ALL HEROES WEAR CAPES (Deluxe),"Metro Boomin,Gunna",2018-11-06,203266,84,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:01:33Z,"rap,atl hip hop,melodic rap,trap",0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4
1jaTQ3nqY3oAAYyCTbIvnM,2LIk90788K0zvyj2JJVwkJ,WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,79,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:01:42Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,4
0R31T52Ymgobb6kT4wu0Aq,2Bb57H1EnnHxtpSyOAJF8l,Ya Digg,MiLLion DoLLa MiSSion,Frostydasnowmann,2017-01-20,173674,61,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:01:58Z,cali rap,0.79,0.432,1,-14.736,1,0.306,0.0394,0.0,0.111,0.221,99.996,4
11kDth1aKUEUMq9r1pqyds,0Y5tJX1MQlPlqiwlOH1tJY,5% TINT,ASTROWORLD,Travis Scott,2018-08-03,196138,81,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:02:09Z,"hip hop,rap,slap house",0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,4
0SrOA5HwtHDkYMGipWTmX0,"0ErzCpIMyLcjPiwT4elrtZ,2GRDbUJRZwKzeiwxrjJdmQ,0nDYL7dp5xLG0IID5wQwel",DO IT AGAIN (feat. 2Rare) - Sped Up,DO IT AGAIN (feat. 2Rare) [Sped Up + Slowed Down Versions],"NLE Choppa,2Rare,Sped Up Songs + Nightcore",2022-12-02,193823,37,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:02:17Z,"memphis hip hop,rap,philly drill,philly rap,sped up",0.802,0.646,10,-8.14,0,0.32,0.0518,1.02e-05,0.117,0.621,176.094,4
4FyesJzVpA39hbYvcseO2d,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,Just Wanna Rock,Lil Uzi Vert,2022-10-17,123890,82,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:02:35Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4
3yfqSUWxFvZELEM4PmlwIR,7dGJo4pcD2V6oG8kP0tJRR,The Real Slim Shady,The Marshall Mathers LP,Eminem,2000-05-23,284200,88,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:03Z,"detroit hip hop,hip hop,rap",0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4
3TZwjdclvWt7iPJUnMpgcs,0AuW7OCyKfFrsMbtHrYgIV,Jump Around,House of Pain (Fine Malt Lyrics),House Of Pain,1994-07-21,214946,3,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:22Z,"gangster rap,hip hop,rap rock,west coast rap",0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
77Ft1RJngppZlq59B6uP0z,7dGJo4pcD2V6oG8kP0tJRR,Lose Yourself,SHADYXV,Eminem,2014-11-24,320626,68,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:28Z,"detroit hip hop,hip hop,rap",0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,4
3sNVsP50132BTNlImLx70i,5K4W6rqBFWDnAN6FQUkS6x,Bound 2,Yeezus,Kanye West,2013-06-18,229146,87,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:40Z,"chicago rap,hip hop,rap",0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,4
6ZthdsKjWtiCxnxbhs74vF,2hlmm7s2ICUX0LVIhVFlZQ,Drip or Drown,Drip or Drown,Gunna,2017-11-30,126168,78,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:45Z,"atl hip hop,melodic rap,rap,trap",0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,4
4EWCNWgDS8707fNSZ1oaA5,5K4W6rqBFWDnAN6FQUkS6x,Heartless,808s & Heartbreak,Kanye West,2008-11-24,211000,88,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:03:50Z,"chicago rap,hip hop,rap",0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4
0VgkVdmE4gld66l8iyGjgx,1RyvyyTE3xzB2ZywiAwp0i,Mask Off,FUTURE,Future,2017-06-30,204600,83,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:04:16Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
0Ymjv0OJeIIPXr6s9wi3iW,6FAo7ORAHEzSSf5q10LLfN,MATHEMATICAL DISRESPECT,MATHEMATICAL DISRESPECT,Lil Mabu,2023-05-05,88304,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:04:22Z,meme,0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,4
0FA4wrjDJvJTTU8AepZTup,"4O15NlyKLIASxsJ0PrXPfz,0M2CO5ijP35MDhNwvpgxTV,2xzyIzdjfeXX6FIQtlAAyw",Watch This - ARIZONATEARS Pluggnb Remix,Watch This (ARIZONATEARS Pluggnb Remix),"Lil Uzi Vert,sped up nightcore,ARIZONATEARS",2023-02-05,163139,85,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:04:32Z,"hip hop,melodic rap,philly rap,rage rap,rap,nightcore,sped up",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
6HgWWaMu31KdOpEG5l28BG,"3hcs9uc56yIGFCSy9leWe7,6l3HvQ5sa6mXTsMTB19rO5",All My Life (feat. J. Cole),All My Life (feat. J. Cole),"Lil Durk,J. Cole",2023-05-12,223878,82,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:04:42Z,"chicago drill,chicago rap,drill,hip hop,rap,trap,conscious hip hop,north carolina hip hop",0.829,0.436,3,-8.205,1,0.327,0.15,0.0,0.0954,0.693,143.031,4
2wAJTrFhCnQyNSD3oUgTZO,6l3HvQ5sa6mXTsMTB19rO5,Work Out,Cole World: The Sideline Story,J. Cole,2011-09-27,235320,84,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:07Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,4
4jTiyLlOJVJj3mCr7yfPQD,7iZtZyCzp3LItcw1wtPI3D,This Could Be Us,SremmLife,Rae Sremmurd,2015-01-06,206306,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:12Z,"melodic rap,mississippi hip hop,pop rap,rap,trap",0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,4
5uQOauh47VFt3B2kV9kRXw,31W5EY0aAly4Qieq6OFu6I,My Shit,Artist,A Boogie Wit da Hoodie,2016-09-16,128156,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:18Z,"melodic rap,rap,trap",0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,4
0Fs9cdPDhptWEDJmiCbkEW,"6l3HvQ5sa6mXTsMTB19rO5,3Oim8XBPbznAa8Jj8QzNc8,4vpGVGgxSDcCTmqYbsOnsn",She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),"J. Cole,Cults,Amber Coffman",2013-06-18,296520,79,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:23Z,"conscious hip hop,hip hop,north carolina hip hop,rap,experimental pop,indie surf,pov: indie,art pop",0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,4
5A6OHHy73AR5tLxgTc98zz,137W8MRPWKqSmrBGDBFSop,Black and Yellow,Rolling Papers,Wiz Khalifa,2011-03-29,217666,78,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:34Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,4
0BkvZes677Mcp5WVUQjRxD,"46SHBwWsqBkxI7EeeBEQG7,4DdkRBBYG6Yk9Ka8tdJ9BW,0Y5tJX1MQlPlqiwlOH1tJY",ZEZE (feat. Travis Scott & Offset),ZEZE (feat. Travis Scott & Offset),"Kodak Black,Offset,Travis Scott",2018-10-11,229087,53,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:05:39Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino,atl hip hop,hip hop,pop rap,slap house",0.863,0.627,8,-5.708,0,0.206,0.0485,2.72e-06,0.0968,0.47,98.042,4
2ZXxRC6V6AXzMdbLQZMHSB,4Ga1P7PMIsmqEZqhYZQgDo,LOT OF ME,We Love You Tecca 2,Lil Tecca,2021-08-27,123870,80,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:06:03Z,"melodic rap,pluggnb,rap",0.704,0.537,0,-8.565,1,0.302,0.223,0.0,0.122,0.7,77.444,4
561jH07mF1jHuk7KlaeF0s,7dGJo4pcD2V6oG8kP0tJRR,Mockingbird,Encore (Deluxe Version),Eminem,2004-11-12,250760,89,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:06:50Z,"detroit hip hop,hip hop,rap",0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,4
3CpoeW0cZSDzIRv5z34F87,7dGJo4pcD2V6oG8kP0tJRR,Sing For The Moment,The Eminem Show,Eminem,2002-05-26,339546,79,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:07:04Z,"detroit hip hop,hip hop,rap",0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,4
7lQ8MOhq6IN2w8EYcFNSUk,7dGJo4pcD2V6oG8kP0tJRR,Without Me,The Eminem Show,Eminem,2002-05-26,290320,89,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:07:09Z,"detroit hip hop,hip hop,rap",0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
29TPjc8wxfz4XMn21O7VsZ,699OTQXzgjhIYAHMy9RyPD,Sky,Whole Lotta Red,Playboi Carti,2020-12-25,193234,85,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:08:48Z,"atl hip hop,plugg,pluggnb,rage rap,rap",0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,4
68MTDH8Kk4jBEV1ah0n89s,"5yPzzu25VzEk8qrGTLIrE1,1URnnhqYAYcrqrcwql10ft",EA (feat. 21 Savage),SlimeBall 2,"Young Nudy,21 Savage",2017-08-11,227175,78,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:09:09Z,"pluggnb,rap,trap,atl hip hop,hip hop",0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,5
4VHkjPgAis9JNfc1URn7zZ,3qiHUAX7zY4Qnjx8TNUzVx,Sorry Bout That,4L,Yeat,2021-06-10,186017,35,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:09:14Z,"pluggnb,rage rap",0.73,0.643,6,-7.811,0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,4
3qBwNiPApdpUWRNyc8s5W8,"2UuVqmRzuGdHQB7BKACEW4,2SJhf6rTOU53g8yBdAjPby",Adding,Adding,"Yung Fazo,SoFaygo",2021-07-30,170794,61,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:09:48Z,"hyperpop francais,glitchcore,plugg,rage rap",0.629,0.534,10,-10.197,0,0.217,0.0603,0.0,0.132,0.715,84.04,4
6aHoPULNO7pSL2ZfUY0bU8,2SJhf6rTOU53g8yBdAjPby,Knock Knock,Angelic 7,SoFaygo,2020-01-10,139728,71,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:09:52Z,"glitchcore,plugg,rage rap",0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935,4
3tFqiL3P7uHDo5t65vRuR8,3WyzXUbSj6GlWl379WjHOU,Kickback,Blast from The Past,Kblast,2022-04-15,134817,51,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:10:13Z,viral rap,0.908,0.473,1,-9.673,1,0.558,0.12,0.0,0.14,0.745,130.036,4
1bDbXMyjaUIooNwFE9wn0N,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft",Rich Flex,Her Loss,"Drake,21 Savage",2022-11-04,239359,87,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:11:36Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,3
5DBD1TTl06dvp3WqPEY5Pj,"0ErzCpIMyLcjPiwT4elrtZ,2GRDbUJRZwKzeiwxrjJdmQ",DO IT AGAIN (feat. 2Rare),Cottonwood 2,"NLE Choppa,2Rare",2023-04-14,213206,67,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:11:46Z,"memphis hip hop,rap,philly drill,philly rap",0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,4
2FWeNvUo79OeiHWoR1bUsO,7wlFDEWiM5OoIAt8RSli8b,Put It On Me,Realer 2,YoungBoy Never Broke Again,2022-09-07,152195,69,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:11:54Z,"baton rouge rap,rap",0.665,0.666,9,-7.009,1,0.429,0.0331,0.0,0.0841,0.844,164.205,4
6pcywuOeGGWeOQzdUyti6k,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp",Glock In My Lap,SAVAGE MODE II,"21 Savage,Metro Boomin",2020-10-02,193591,87,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:12:19Z,"atl hip hop,hip hop,rap",0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,4
0oO1AbL92F6329z13C2qQH,3qiHUAX7zY4Qnjx8TNUzVx,Talk,Lyfë,Yeat,2022-09-09,174857,78,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:12:27Z,"pluggnb,rage rap",0.698,0.763,4,-4.716,0,0.205,0.0873,0.0,0.647,0.252,139.939,4
0k1WUmIRnG3xU6fvvDVfRG,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn",Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,"Drake,Future,Young Thug",2021-09-03,257604,78,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:12:37Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,southern hip hop,trap,atl trap,gangster rap,melodic rap",0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,4
0cu0rhnlCnJ7JIeHRiLpj3,4r63FhuTkUYltbVAg5TQnk,Ball If I Want To,Ball If I Want To,DaBaby,2021-06-18,112546,70,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:12:43Z,"hip hop,north carolina hip hop,pop rap,rap,trap",0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,4
7ACW7VpgoKmfM1sKo15UhX,"0Njy6yR9LykNKYg9yE23QN,5QdEbQJ3ylBnc3gsIASAT5,3hcs9uc56yIGFCSy9leWe7,1URnnhqYAYcrqrcwql10ft","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who is Nardo Wick?,"Nardo Wick,G Herbo,Lil Durk,21 Savage",2021-12-03,279573,71,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:13:07Z,"florida drill,florida rap,southern hip hop,chicago drill,chicago rap,drill,trap,hip hop,rap,atl hip hop",0.748,0.713,6,-6.399,1,0.355,0.00496,0.0,0.245,0.482,75.591,4
1MJErNPIQUoEMu4YUUmecm,"4O15NlyKLIASxsJ0PrXPfz,2RdwBSPQiwcmiDo9kixcl8",Neon Guts (feat. Pharrell Williams),Luv Is Rage 2,"Lil Uzi Vert,Pharrell Williams",2017-08-25,258789,73,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:13:18Z,"hip hop,melodic rap,philly rap,rage rap,rap,dance pop,pop",0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,4
5yJzkdwbrQCwua2dIC3K6A,1DvtabXAjfrMihPP6JQdHs,White Girl,Young Jefe,Shy Glizzy,2014-02-17,236760,70,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:13:27Z,"drill,memphis hip hop,trap",0.698,0.793,1,-5.332,0,0.105,0.123,0.0,0.0805,0.454,129.948,4
0Li1OuXXfi7950ilZUFGkF,4Gso3d4CscCijv0lmajZWs,Cardigan,Heaven Or Hell,Don Toliver,2020-03-13,158708,77,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:13:30Z,"pop rap,rap,trap",0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,4
1f5cbQtDrykjarZVrShaDI,"31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7",Drowning (feat. Kodak Black),The Bigger Artist,"A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,81,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T02:13:40Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino",0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,4
2dHHgzDwk4BJdRwy9uXhTO,"0iEtIxbK0KxaSlF7G42ZOp,1Xyo4u8uXC1ZmMpatF05PJ,1URnnhqYAYcrqrcwql10ft",Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,"Metro Boomin,The Weeknd,21 Savage",2022-12-02,221520,92,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T03:07:55Z,"rap,canadian contemporary r&b,canadian pop,pop,atl hip hop,hip hop",0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,4
7KA4W4McWYRpgf0fWsJZWB,"4V8LLVI7PbaPR0K2TGSxFF,1U1el3k54VvEUzo3ybLPlM",See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator,Kali Uchis",2017-07-21,180386,91,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-07-09T18:28:23Z,"hip hop,rap,colombian pop",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
3kpYJjvM8Ja6btr5hEJLWc,7dGJo4pcD2V6oG8kP0tJRR,Venom - Music From The Motion Picture,Venom (Music From The Motion Picture),Eminem,2018-09-21,269573,73,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-08-19T13:47:04Z,"detroit hip hop,hip hop,rap",0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,4
6n4U3TlzUGhdSFbUUhTvLP,"6oMuImdp5ZcFhWP0ESe6mG,3TVXtAsR1Inumwj472S9r4",Walk It Talk It,Culture II,"Migos,Drake",2018-01-26,276147,77,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-08-20T00:28:44Z,"atl hip hop,hip hop,pop rap,rap,trap,canadian hip hop,canadian pop",0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4
4KW1lqgSr8TKrvBII0Brf8,5K4W6rqBFWDnAN6FQUkS6x,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,135920,88,spotify:user:3ghv9i8p7kprtcwggpjcblbnj,2023-08-20T05:19:03Z,"chicago rap,hip hop,rap",0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,4
